id,label,language,name,semester,ssd,title,type,year
2585,Module,Inglese,,First Semester,ING-IND/31,ELECTROMAGNETIC COMPATIBILITY,,2024/2025
2586,Module,Inglese,,First Semester,ING-IND/32,SUSTAINABLE TRANSPORTATION LABORATORY AND PROJECT,,2024/2025
2587,Module,Inglese,,First Semester,,APPLIED SIMULATION TO ELECTRICAL TRANSPORTATION AND ANALYSIS AND SIMULATION OF RAILWAY POWER SYSTEMS,,2024/2025
2588,Module,Inglese,,First Semester,ING-IND/33,ANALYSIS AND SIMULATION OF RAILWAY POWER SYSTEMS,,2024/2025
2589,Module,Inglese,,First Semester,ING-IND/33,APPLIED SIMULATION TO ELECTRICAL TRANSPORTATION,,2024/2025
14255,Instructor,,,,IIND-08/A,,,
2591,Curriculum,,Electrical power systems,,,,,
2592,Module,Inglese,,First Semester,,PROJECT MANAGEMENT FOR CONVENTIONAL AND RENEWABLE ENERGY APPLICATIONS AND ELECTRICAL MARKETS,,2024/2025
2593,Module,Inglese,,First Semester,ING-IND/33,ELECTRICAL MARKETS,,2024/2025
2594,Module,Inglese,,First Semester,ING-IND/33,PROJECT MANAGEMENT FOR CONVENTIONAL AND RENEWABLE ENERGY APPLICATIONS,,2024/2025
2595,Module,Inglese,,First Semester,,ELECTRICAL ENERGY AND COOPERATION FOR DEVELOPMENT AND ECONOMICAL AND FINANCIAL ANALYSIS,,2024/2025
2596,Module,Inglese,,First Semester,SECS-P/06,ECONOMICAL AND FINANCIAL ANALYSIS,,2024/2025
2597,Module,Inglese,,First Semester,SECS-P/06,ELECTRICAL ENERGY AND COOPERATION FOR DEVELOPMENT,,2024/2025
2598,Module,Inglese,,First Semester,,SMARTGRIDS AND MICROGRIDS AND POWER SYSTEMS LABORATORY AND PROJECT,,2024/2025
2599,Module,Inglese,,First Semester,ING-IND/33,POWER SYSTEMS LABORATORY AND PROJECT,,2024/2025
2600,Module,Inglese,,First Semester,ING-IND/33,SMARTGRIDS AND MICROGRIDS,,2024/2025
2601,Module,Inglese,,First Semester,,CONTROL OF POWER CONVERTERS FOR FACTS AND HVDC APPLICATIONS AND APPLIED SIMULATION TO POWER SYSTEMS,,2024/2025
2602,Module,Inglese,,First Semester,ING-IND/33,APPLIED SIMULATION TO POWER SYSTEMS,,2024/2025
2603,Module,Inglese,,First Semester,ING-IND/32,CONTROL OF POWER CONVERTERS FOR FACTS AND HVDC APPLICATIONS,,2024/2025
2604,DegreeProgram,Italian,Ingegneria Chimica,,,,Laurea,
2605,Curriculum,,Curriculum unico,,,,,
35646,Instructor,,,,MAT/05,,,
2607,Module,Italian,,Second Semester,,LABORATORIO DI INFORMATICA,,2023/2024
14069,Instructor,,,,N/A,,,
11394,Instructor,,,,N/A,,,
15596,Instructor,,,,MATH-03/A,,,
14172,Instructor,,,,CHEM-06/A,,,
2612,Module,Italian,,Second Semester,ICAR/08,SCIENZA DELLE COSTRUZIONI,,2024/2025
14955,Instructor,,,,ICAR/08,,,
2614,Module,Italian,,First Semester,,materiali,,2023/2024
2615,Module,Italian,,First Semester,ING-IND/21,materiali I modulo,,2023/2024
2616,Module,Italian,,First Semester,ING-IND/22,materiali II modulo,,2023/2024
14055,Instructor,,,,IMAT-01/A,,,
2618,Module,Italian,,Second Semester,ING-IND/08,MACCHINE,,2023/2024
14571,Instructor,,,,N/A,,,
2620,Module,Italian,,Second Semester,ING-IND/22,TECNOLOGIE DI CHIMICA APPLICATA,,2023/2024
2621,Module,Italian,,Second Semester,ING-IND/24,TERMODINAMICA PER L'INGEGNERIA CHIMICA,,2023/2024
14213,Instructor,,,,ING-IND/24,,,
14148,Instructor,,,,ICHI-01/B,,,
2624,Curriculum,,Ingegneria Chimica (percorso valido anche ai fini del conseguimento del doppio titolo italo-venezuelano),,,,,
2625,Module,Italian,,First Semester,ING-IND/24,FENOMENI DI TRASPORTO I,,2024/2025
14153,Instructor,,,,ING-IND/24,,,
2627,Module,Italian,,First Semester,ING-IND/26,LABORATORIO DI ANALISI DEI DATI,,2024/2025
14020,Instructor,,,,ICHI-01/C,,,
2629,Module,Italian,,First Semester,ING-IND/24,FONDAMENTI DELLE OPERAZIONI DI SEPARAZIONE,,2024/2025
2630,Module,Italian,,Second Semester,ING-IND/27,PROCESSI CHIMICI INDUSTRIALI,,2024/2025
14186,Instructor,,,,ICHI-02/B,,,
2632,Module,Italian,,Second Semester,ING-IND/31,ELETTROTECNICA,,2023/2024
46503,Instructor,,,,IIET-01/A,,,
2634,Module,Italian,,Second Semester,ING-IND/25,IMPIANTI CHIMICI,,2024/2025
14156,Instructor,,,,ING-IND/25,,,
14045,Instructor,,,,ING-IND/25,,,
2637,DegreeProgram,Italian,Ingegneria Clinica,,,,Laurea,
2638,Curriculum,,Curriculum unico,,,,,
15678,Instructor,,,,MAT/05,,,
2640,Module,Italian,,First Semester,ING-INF/05,LABORATORIO DI INFORMATICA,,2024/2025
46368,Instructor,,,,N/A,,,
29852,Instructor,,,,N/A,,,
43947,Instructor,,,,MAT/03,,,
11390,Instructor,,,,PHYS-03/A,,,
11421,Instructor,,,,FIS/01,,,
10024,Instructor,,,,N/A,,,
36970,Instructor,,,,N/A,,,
21530,Instructor,,,,,,,
11436,Instructor,,,,FIS/01,,,
2650,Module,Italian,,First Semester,,SCIENZA DELLE COSTRUZIONI E FONDAMENTI DI BIOMECCANICA,,2023/2024
2651,Module,Italian,,First Semester,ING-IND/34,FONDAMENTI DI BIOMECCANICA,,2023/2024
2652,Module,Italian,,First Semester,ICAR/08,SCIENZA DELLE COSTRUZIONI,,2023/2024
2653,Module,Italian,,Second Semester,ING-IND/31,ELETTROTECNICA- IMPIANTI E MACCHINE ELETTRICHE,,2023/2024
2654,Module,Italian,,Second Semester,BIO/16,seminari e laboratorio di anatomia e fisiologia umana,,2023/2024
33388,Instructor,,,,BIOS-12/A,,,
2656,Module,Italian,,Second Semester,ICAR/01,MECCANICA DEI FLUIDI,,2023/2024
2657,Curriculum,,Ingegneria Clinica (percorso formativo valido anche ai fini del conseguimento del doppio titolo italo-venezuelano),,,,,
2658,Module,Italian,,First Semester,ING-INF/01,ELETTRONICA,,2024/2025
2659,Module,Italian,,First Semester,ING-IND/12,MISURE MECCANICHE,,2024/2025
15147,Instructor,,,,IMIS-01/A,,,
2661,Module,Italian,,First Semester,ING-IND/10,IMPIANTI OSPEDALIERI I,,2024/2025
2662,Module,Italian,,Second Semester,,SEGNALI DETERMINISTICI E STOCASTICI ED ELABORAZIONE DATI E SEGNALI BIOMEDICI I,,2024/2025
2663,Module,Italian,,First Semester,ING-INF/03,SEGNALI DETERMINISTCI E STOCASTICI,,2024/2025
2664,Module,Italian,,Second Semester,ING-INF/06,ELABORAZIONE DATI E SEGNALI BIOMEDICI I,,2024/2025
2665,Module,Italian,,Second Semester,ING-IND/34,STRUMENTAZIONE BIOMEDICA I,,2024/2025
2666,DegreeProgram,Italian,Ingegneria dell'Energia Elettrica,,,,Laurea,
2667,Curriculum,,Curriculum unico,,,,,
21633,Instructor,,,,MATH-02/B,,,
2669,Module,Italian,,First Semester,ING-IND/32,PROGRAMMAZIONE E CAD,,2024/2025
14277,Instructor,,,,,,,
2671,Module,Italian,,First Semester,MAT/05,LABORATORIO BASI DI MATEMATICA,,2024/2025
